ticker,cik,entity,revenue,concept,period,market_cap,as_of,rev_per_cap
NXGL,0001468929,"NexGel, Inc.",11421000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,19281517.046322823,2025-11-10,0.5923289112864747
NXL,0001527352,"NEXALIN TECHNOLOGY, INC.",301647.0,Revenues,CY2025,14682412.462933064,2025-12-21,0.020544784500607937
NXMH,0001811530,,,,,451827726.9306525,2022-06-26,
NXNT,0001976663,"NEXSCIENT, INC.",0.0,Revenues,CY2025,9595490.145806313,2025-12-29,0.0
NXPI,0001413447,NXP Semiconductors N.V.,12269000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,54812235022.22122,2025-10-16,0.2238368859621592
NXPL,0001058307,NEXTPLAT CORP,54322000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,210300723.00411797,2025-11-10,0.258306292170647
NXRT,0001620393,"NexPoint Residential Trust, Inc.",251281000.0,Revenues,CY2025,791878735.9836006,2025-10-28,0.3173225755176786
NXST,0001142417,"NEXSTAR MEDIA GROUP, INC.",4949000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,5951591992.119324,2025-11-05,0.8315422170325377
NXT,0001852131,Nextpower Inc.,3559390000.0,Revenues,CY2025,5842650405.178322,2024-04-30,0.609208108163604
NXTC,0001661059,,,,,33718987.02085495,2025-11-02,
NXTS,0001789192,"N2OFF, INC.",210000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2024,747183616.0755386,2025-11-12,0.0002810554132637318
NXTT,0001784970,NEXT TECHNOLOGY HOLDING INC,11614772.0,Revenues,CY2025,17280352.50125408,2026-01-06,0.6721374462214867
NXXT,0001817004,"NEXTNRG, INC.",81835279.0,Revenues,CY2025,168265142.77467835,2025-08-18,0.4863471878402323
NYAX,0001901279,,,,,1239160671.0915298,2025-03-31,
NYC,0001595527,American Strategic Investment Co.,0.0,Revenues,CY2024,24245862.36220646,2025-11-03,0.0
NYMXF,0001018735,,,,,13708319.905547798,2025-03-31,
NYXH,0001857190,,,,,261242310.41386843,2025-03-31,
O,0000726728,REALTY INCOME CORPORATION,5749377000.0,Revenues,CY2025,52947465358.65796,2025-10-30,0.10858644433788488
OABIW,0001846253,"OMNIAB, INC.",18666000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,,,
OBDC,0001655888,,,,,6597632661.6902275,2025-11-04,
OBE,0001334388,,,,,431792949.55798244,2025-03-31,
OBIO,0001814114,"Orchestra BioMed Holdings, Inc.",33482000.0,Revenues,CY2025,205568870.76266527,2025-11-06,0.16287485491252154
OBK,0001516912,,,,,1078501788.3070831,2025-10-29,
OBT,0001754226,,,,,335409096.2975464,2025-11-04,
OBTC,0001767057,,,,,104006486.14716339,2024-01-28,
OC,0001370946,Owens Corning,10103000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,10441736942.92221,2025-10-30,0.9675593299492362
OCC,0001000230,OPTICAL CABLE CORPORATION,73038213.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,71140964.94056702,2025-12-02,1.0266688547311382
OCEA,0001869974,,,,,1411091.9191863667,2025-06-29,
OCFC,0001004702,,,,,1075401464.6055355,2025-10-28,
OCG,0001776067,"Oriental Culture Holding, LTD.",1888848.0,Revenues,CY2025,39547892865.99939,2025-03-31,4.7761027531858824e-05
OCGN,0001372299,"OCUGEN, INC.",4413000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,470610629.1414528,2025-10-26,0.009377178768891707
OCLN,0001419793,"ORIGINCLEAR, INC.",6816843.0,Revenues,CY2025,22233032.130051196,2025-08-17,0.3066087864275624
OCSL,0001414932,,,,,1218222776.369608,2025-10-30,
OCUL,0001393434,"Ocular Therapeutix, Inc.",51951000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,2056623459.1208725,2025-10-30,0.025260336193095385
ODFL,0000878927,"OLD DOMINION FREIGHT LINE, INC.",5496389000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,28845576803.25,2025-10-30,0.19054529703079912
ODRS,0001610718,"OUTDOOR SPECIALTY PRODUCTS, INC.",306.0,Revenues,CY2025,,,
ODYS,0001577445,ODYSIGHT.AI INC.,3015000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,55524813.35742903,2025-11-11,0.05430004745070617
ODYY,0001626644,,,,,4061809.991238665,2025-09-11,
OEC,0001609804,ORION S.A.,1806700000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,293662963.45097065,2025-10-30,6.152290975915466
OESX,0001409375,"Orion Energy Systems, Inc.",86306000.0,Revenues,CY2025,226811808.28423262,2025-08-28,0.38051810729291635
OFAL,0002036307,OFA GROUP,716885.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,17299999.341706514,2025-06-29,0.04143844088315929
OFG,0001030469,,,,,1712652716.594696,2025-10-29,
OFIX,0000884624,ORTHOFIX MEDICAL INC.,822312000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,605052127.7473068,2025-10-29,1.3590762882887164
OFLX,0001317945,"Omega Flex, Inc.",98296000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,277492909.46959305,2025-10-30,0.35422887088497307
OFS,0001487918,,,,,95662275.1311636,2025-10-26,
OGE,0001021635,OGE ENERGY CORP.,3190900000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,8642631647.60347,2025-12-29,0.36920467400514634
OGEN,0001174940,,,,,4704977.160960317,2025-11-05,
OGG,0001431852,,,,,203504548.4725306,2025-03-31,
OGI,0001620737,,,,,175908497.55777597,2024-12-29,
OGN,0001821825,Organon & Co.,6216000000.0,Revenues,CY2025,1731370716.4724007,2025-10-28,3.590218975555307
OGS,0001587732,,,,,4972064755.210434,2025-10-26,
OHI,0000888491,"OMEGA HEALTHCARE INVESTORS, INC.",1190099000.0,Revenues,CY2025,12071399459.838867,2025-10-27,0.09858832059691328
OI,0000812074,"O-I GLASS, INC.",6426000000.0,Revenues,CY2025,2299309855.714159,2025-12-29,2.7947516442946325
OII,0000073756,OCEANEERING INTERNATIONAL INC,2643062000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,2259681213.3476715,2025-10-16,1.1696614479899834
OIO,0001957538,,,,,253406412.00725555,2025-03-31,
OIS,0001121484,"Oil States International, Inc",668988000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,407788542.3857131,2025-10-23,1.640526720260883
OKE,0001039684,"ONEOK, Inc.",33629000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,43207558103.562546,2025-10-26,0.7783129034831344
OKLO,0001849056,,,,,15757281459.5,2025-11-06,
OKMN,0001848334,"OKMIN RESOURCES, INC.",22180.0,Revenues,CY2025,5274193.398893308,2025-12-25,0.004205382382195933
OKUR,0001637715,"ONKURE THERAPEUTICS, INC.",0.0,Revenues,CY2024,567955440.268753,2024-11-06,0.0
OKYO,0001849296,,,,,75597458.40131664,2025-10-01,
OLB,0001314196,"THE OLB GROUP, INC.",8676907.0,Revenues,CY2025,8329725.295475721,2025-11-17,1.041679850440308
OLED,0001005284,UNIVERSAL DISPLAY CORPORATION,650611000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,7161973608.202332,2025-10-27,0.09084241796910288
OLLI,0001639300,"Ollie’s Bargain Outlet Holdings, Inc.",2649198000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,7677257308.281494,2025-11-26,0.3450708884203083
OLMA,0001750284,,,,,545642902.4590406,2025-11-05,
OLN,0000074303,OLIN CORPORATION,6780800000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,2398834591.82069,2025-12-29,2.8267059442616445
OLOX,0001023994,OLENOX INDUSTRIES INC.,2952578.0,Revenues,CY2025,824833056.5,2025-09-10,0.003579606778283867
OLP,0000712770,,,,,434808626.03253174,2025-10-30,
OM,0001484612,"Outset Medical, Inc.",119476000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,224387019.62317944,2025-10-30,0.5324550421884475
OMC,0000029989,Omnicom Group Inc.,17271900000.0,Revenues,CY2025,15451338040.476738,2025-10-07,1.1178255213078678
OMCC,0001000045,OLD MARKET CAPITAL CORPORATION,9366000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2024,33701001.40571594,2025-09-21,0.27791459034838817
OMCL,0000926326,"OMNICELL, INC.",1184845000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1375271499.4715366,2025-10-28,0.8615353408074623
OMDA,0001611115,"Omada Health, Inc.",260210000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1477948226.4626179,2025-11-03,0.17606164772280103
OMER,0001285819,,,,,449168445.10969067,2025-11-10,
OMEX,0000798528,"ODYSSEY MARINE EXPLORATION, INC.",353719.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,96255978.91165352,2025-11-12,0.0036747743257034807
OMF,0001584207,,,,,6434452280.727234,2025-10-19,
OMH,0001944902,Ohmyhome Limited,9519777.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,52724335.905278206,2025-03-31,0.18055755158495945
OMQS,0000278165,OMNIQ CORP.,32950000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,3132791.224485934,2025-11-11,10.5177771638475
OMSE,0002012219,,,,,280126350.7390022,2025-06-29,
OMTK,0001404804,OMNITEK ENGINEERING CORP.,1449950.0,Revenues,CY2025,219480.90509421937,2025-11-17,6.606269458281855
ON,0001097864,ON Semiconductor Corporation,5995400000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,21184852473.577606,2025-10-28,0.2830040949059072
ONAR,0001682265,ONAR Holding Corporation,3179519.0,Revenues,CY2025,3421039.6623414587,2025-11-17,0.9294013849064366
ONB,0000707179,,,,,7986004571.142197,2025-10-28,
ONC,0001651308,BEONE MEDICINES LTD.,5343033000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,440869563799.2008,2025-10-30,0.012119305660287193
ONCO,0001782107,"Onconetix, Inc.",815371.0,Revenues,CY2025,6099283025.0,2025-09-10,0.0001336830897431588
ONCY,0001129928,,,,,44011073.0039143,2025-03-31,
ONDS,0001646188,Ondas Inc.,50731000.0,Revenues,CY2025,1314988908.0,2025-11-05,0.038579032637741456
ONEG,0002030834,OneConstruction Group Limited,49358000.0,Revenues,CY2025,64349997.52044678,2025-06-29,0.767024116579287
ONEI,0001388295,ONEMETA INC.,1505866.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,6706758.60123083,2025-11-09,0.22452962593936843
ONFO,0001825452,ONFOLIO HOLDINGS INC.,10730218.0,Revenues,CY2025,5691409.633347988,2025-11-12,1.8853357412771428
ONIT,0000873860,Onity Group Inc.,1066700000.0,Revenues,CY2025,296915487.83651733,2025-10-30,3.5926047771119594
ONL,0001873923,Orion Properties Inc.,147647000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,141349730.8029418,2025-10-30,1.0445509811818272
ONMD,0001849380,ONEMEDNET CORPORATION,1359000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,71448250.65198827,2025-11-10,0.01902075960710987
ONON,0001858985,,,,,12705894854.842575,2025-03-31,
ONT,0001643615,"Montrose Environmental Group, Inc.",830538000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,917448766.0,2025-10-30,0.905269079625096
ONTO,0000704532,ONTO INNOVATION INC.,1005263000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,6343512245.852966,2025-10-13,0.15847104270306797
OOMA,0001327688,"Ooma, Inc.",273602000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,311052012.63427734,2025-11-27,0.8796020886760518
OPAD,0001825024,Offerpad Solutions Inc.,567812000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,84104792.75,2025-10-26,6.751244268418936
OPAL,0001842279,OPAL FUELS INC.,326717000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,227801084.30106163,2022-11-03,1.4342205657292273
OPBK,0001722010,OP BANCORP,3204000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,199467221.9215889,2025-10-29,0.016062789510647022
OPCH,0001014739,"OPTION CARE HEALTH, INC.",5649519000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,4529655071.925739,2025-10-26,1.2472294049529387
OPEN,0001801169,Opendoor Technologies Inc.,4371000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,6005386045.462303,2025-10-27,0.727846630826131
OPFI,0001818502,,,,,877426643.2523232,2025-11-03,
OPHC,0001288855,,,,,46534285.168268204,2025-11-06,
OPI,0001456772,OFFICE PROPERTIES INCOME TRUST,442556000.0,Revenues,CY2025,,,
OPK,0000944809,"OPKO Health, Inc.",606879000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1206549810.459795,2025-10-19,0.5029871081482571
OPLN,0001395942,"OPENLANE, Inc.",1934500000.0,Revenues,CY2025,2793659653.352915,2025-10-29,0.692460872131735
OPRA,0001737450,,,,,1410373617.6322498,2025-03-31,
OPRT,0001538716,OPORTUN FINANCIAL CORPORATION,19465000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,235890384.5158887,2025-10-29,0.08251714049280763
OPRX,0001448431,OptimizeRx Corporation,109429000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,363688999.3027992,2025-10-23,0.30088619729983057
OPTT,0001378140,"Ocean Power Technologies, Inc.",5861000.0,Revenues,CY2024,82356521.46829718,2025-12-11,0.07116619176607852
OPTU,0001702780,"Optimum Communications, Inc.",8590467000.0,Revenues,CY2025,979478869.415431,2025-10-30,8.770446477448697
OPTX,0001866816,"Syntec Optics Holdings, Inc.",28083985.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,105591842.48691416,2026-01-01,0.2659673734122066
OPXS,0001397016,"OPTEX SYSTEMS HOLDINGS, INC.",41337000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,109511789.37493515,2025-11-10,0.3774662092176638
OR,0001627272,,,,,3942664902.907421,2025-03-31,
ORA,0001296445,"Ormat Technologies, Inc.",989543000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,6382643968.762665,2025-10-30,0.1550365342079126
ORBS,0001892492,EIGHTCO HOLDINGS INC.,32981126.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,8921100.12325859,2025-11-17,3.696979693570915
ORC,0001518621,,,,,946668770.6911087,2025-10-22,
ORCL,0001341439,Oracle Corporation,67357000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,609064566823.3337,2025-12-04,0.1105909022935128
ORGO,0001661181,ORGANOGENESIS HOLDINGS INC.,564169000.0,Revenues,CY2025,528996656.2084751,2025-10-29,1.0664887828282674
ORI,0000074260,OLD REPUBLIC INTERNATIONAL CORPORATION,9136300000.0,Revenues,CY2025,11471782151.031494,2025-12-29,0.7964150538875516
ORIB,0001854183,ORION BLISS CORP.,12000.0,Revenues,CY2025,,,
ORIC,0001796280,,,,,1232490664.2755728,2025-11-03,
ORIO,0001602842,,,,,21046244.57008016,2025-03-31,
ORIQ,0002044523,,,,,87802502.63214111,2025-11-12,
ORISF,0001964664,ORIENTAL RISE HOLDINGS LIMITED,12219000.0,Revenues,CY2025,2183639932.823181,2025-03-31,0.005595702760483189
ORKA,0000907654,,,,,1034015092.3081207,2025-10-29,
ORKT,0001979407,Orangekloud Technology Inc.,4419348.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,65592074.04947281,2025-03-31,0.06737625031748055
ORLA,0001680056,,,,,3007686178.2602863,2025-03-31,
ORLY,0000898173,O Reilly Automotive Inc,17781992000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,80132028530.7251,2025-11-02,0.22190867155174832
ORMP,0001176309,ORAMED PHARMACEUTICALS INC.,2000000.0,Revenues,CY2025,93488206.8268776,2025-11-10,0.021393072643949844
ORN,0001402829,"ORION GROUP HOLDINGS, INC.",852260000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,341723122.15779305,2025-10-23,2.494007413424202
ORRF,0000826154,"ORRSTOWN FINANCIAL SERVICES, INC.",37144000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,654316086.7717896,2025-11-03,0.05676767047446134
OSBC,0000357173,,,,,947707434.0,2025-11-03,
OSG,0000874501,"OCTAVE SPECIALTY GROUP, INC.",143381000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,393022716.3106003,2025-11-03,0.36481606291349333
OSIS,0001039065,"OSI SYSTEMS, INC.",1713166000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,3795570562.100876,2025-07-27,0.4513592810277647
OSK,0000775158,Oshkosh Corporation,10422300000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,8953643398.07309,2025-10-23,1.1640289362253335
OSPN,0001044777,OneSpan Inc.,243180000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,612810697.0081902,2025-10-27,0.39682727665693784
OSRH,0001840425,"OSR HOLDINGS, INC.",2905805.0,Revenues,CY2025,12951216.514635086,2025-11-08,0.2243654097448215
OSS,0001394056,"One Stop Systems, Inc.",32215500.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,112035822.90727901,2025-10-29,0.2875464218856284
OST,0001803407,"Ostin Technology Group Co., Ltd.",39678541.0,Revenues,CY2025,2734720312.5,2023-12-29,0.014509176978221608
OSTX,0001795091,,,,,60275752.91378224,2025-11-11,
OSUR,0001116463,"ORASURE TECHNOLOGIES, INC",115021000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,204052190.94004536,2025-10-29,0.5636842195622173
OSW,0001758488,OneSpaWorld Holdings Limited,961001000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,2180262252.0389366,2025-10-26,0.44077312217889913
OTEX,0001002638,OPEN TEXT CORP,5168405000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,9699638401.37741,2025-10-29,0.5328451212434944
